customerID,Churn,customer.gender,customer.SeniorCitizen,customer.Partner,customer.Dependents,customer.tenure,phone.PhoneService,phone.MultipleLines,internet.InternetService,internet.OnlineSecurity,internet.OnlineBackup,internet.DeviceProtection,internet.TechSupport,internet.StreamingTV,internet.StreamingMovies,account.Contract,account.PaperlessBilling,account.PaymentMethod,gasto_mensual,gasto_total,gasto_diario
4174-lpgti,1.0,female,0,1,1,41,1,no,dsl,no,yes,no,yes,no,yes,one year,1,bank transfer (automatic),66.5,2728.6,2.216666666666667
4176-fxybo,0.0,male,0,1,0,54,1,yes,fiber optic,yes,yes,yes,no,yes,yes,month-to-month,0,electronic check,109.55,6118.95,3.6516666666666664
4176-reljr,0.0,male,1,0,0,67,1,yes,no,no,no,no,no,no,no,two year,0,credit card (automatic),25.1,1672.15,0.8366666666666667
4177-jpdfu,0.0,male,0,0,0,12,0,no phone service,dsl,no,yes,no,yes,no,no,month-to-month,0,mailed check,34.0,442.45,1.1333333333333333
4178-egmon,0.0,male,0,1,0,70,1,yes,fiber optic,yes,yes,no,yes,no,no,two year,1,credit card (automatic),88.0,5986.45,2.933333333333333
4182-bgsiq,0.0,female,0,1,1,10,1,no,no,no,no,no,no,no,no,month-to-month,1,bank transfer (automatic),19.8,196.75,0.66
4183-myfrb,0.0,female,0,0,0,21,1,no,fiber optic,no,yes,yes,no,no,yes,month-to-month,1,electronic check,90.05,1862.9,3.0016666666666665
4183-wcsep,1.0,male,0,0,0,31,1,no,fiber optic,no,yes,no,yes,no,no,month-to-month,1,electronic check,78.45,2435.15,2.615
4184-tjfan,1.0,female,1,1,1,3,1,no,fiber optic,yes,no,no,yes,yes,no,month-to-month,1,mailed check,88.3,273.75,2.9433333333333334
4184-vodjz,0.0,male,0,1,1,63,1,yes,fiber optic,no,yes,no,no,no,yes,one year,1,electronic check,91.35,5764.7,3.045
4186-zbuew,0.0,female,0,0,0,36,1,yes,dsl,no,yes,no,yes,no,yes,one year,1,mailed check,70.7,2511.95,2.356666666666667
4187-cinzd,1.0,female,1,0,0,46,1,no,fiber optic,no,yes,no,no,yes,yes,one year,0,credit card (automatic),95.25,4424.2,3.175
4188-frabg,0.0,male,0,1,0,57,1,yes,fiber optic,yes,yes,yes,yes,yes,no,month-to-month,1,electronic check,103.05,5925.75,3.435
4188-pcpig,0.0,female,0,1,0,57,1,no,dsl,yes,yes,no,yes,yes,no,two year,1,credit card (automatic),70.35,4124.65,2.3449999999999998
4189-nakjs,0.0,male,0,0,0,26,1,yes,dsl,no,no,no,no,no,no,one year,1,credit card (automatic),51.55,1295.4,1.7183333333333333
4190-mfluw,1.0,female,0,1,1,10,1,no,dsl,no,no,yes,yes,no,no,month-to-month,0,credit card (automatic),55.2,528.35,1.84
4191-xovom,0.0,male,0,0,0,63,1,yes,fiber optic,no,yes,no,yes,yes,yes,month-to-month,0,electronic check,105.4,6713.2,3.5133333333333336
4192-gorjt,1.0,male,0,1,0,5,1,no,fiber optic,no,no,yes,no,yes,yes,month-to-month,1,electronic check,94.45,498.1,3.1483333333333334
4193-ibksw,0.0,male,0,1,1,72,1,yes,no,no,no,no,no,no,no,two year,0,bank transfer (automatic),24.75,1769.6,0.825
4193-orfcl,1.0,female,1,0,0,1,1,no,dsl,no,no,no,no,no,no,month-to-month,0,mailed check,45.1,45.1,1.5033333333333334
4194-fjarj,0.0,female,0,1,1,54,1,yes,dsl,yes,no,no,yes,no,no,two year,0,bank transfer (automatic),60.0,3273.95,2.0
4194-whfcb,0.0,female,0,1,1,59,1,yes,fiber optic,no,yes,no,yes,no,yes,month-to-month,1,bank transfer (automatic),96.65,5580.8,3.2216666666666667
4195-nzgta,0.0,female,0,0,0,1,0,no phone service,dsl,no,no,no,no,no,no,month-to-month,0,electronic check,25.25,25.25,0.8416666666666667
4195-pngzs,0.0,male,0,1,1,69,1,yes,no,no,no,no,no,no,no,two year,0,bank transfer (automatic),24.45,1718.2,0.815
4195-smmnx,1.0,male,0,0,0,2,1,no,no,no,no,no,no,no,no,month-to-month,0,mailed check,20.35,33.2,0.6783333333333333
4198-vfoea,0.0,female,0,0,0,12,0,no phone service,dsl,yes,no,no,yes,no,no,one year,1,mailed check,33.6,435.45,1.12
4199-qhjnm,0.0,male,1,1,0,67,1,yes,fiber optic,no,yes,no,yes,yes,yes,two year,0,bank transfer (automatic),102.9,6989.7,3.43
4201-jmngr,1.0,female,1,0,0,1,1,no,dsl,yes,no,yes,no,no,no,month-to-month,1,electronic check,55.8,55.8,1.8599999999999999
4203-qgnza,0.0,female,0,0,1,28,1,no,no,no,no,no,no,no,no,month-to-month,0,mailed check,20.25,535.35,0.675
4208-uffgw,1.0,male,1,0,0,2,1,no,dsl,no,no,no,no,no,no,month-to-month,0,mailed check,44.95,85.15,1.4983333333333335
4210-qfjmf,1.0,female,0,0,0,4,1,no,fiber optic,no,no,no,no,no,yes,month-to-month,1,electronic check,79.15,317.25,2.6383333333333336
4211-mmazn,1.0,male,0,0,0,1,1,no,no,no,no,no,no,no,no,month-to-month,0,mailed check,20.25,20.25,0.675
4213-hkbjo,0.0,female,0,0,0,33,1,yes,no,no,no,no,no,no,no,two year,0,credit card (automatic),25.7,826.1,0.8566666666666667
4220-tinqt,0.0,female,0,1,0,61,1,yes,fiber optic,no,no,yes,yes,yes,yes,month-to-month,1,electronic check,106.35,6751.35,3.545
4223-bkeor,0.0,female,0,0,1,21,1,no,dsl,yes,no,yes,no,no,yes,one year,0,mailed check,64.85,1336.8,2.1616666666666666
4223-wozcm,0.0,male,1,0,0,2,1,no,dsl,no,no,yes,no,no,no,month-to-month,0,mailed check,49.95,107.1,1.665
4226-kkdon,0.0,male,0,0,0,8,1,no,dsl,no,yes,no,yes,yes,no,month-to-month,1,electronic check,66.65,520.95,2.2216666666666667
4227-ojhal,0.0,female,0,1,1,68,1,yes,dsl,yes,yes,yes,no,yes,no,one year,1,credit card (automatic),73.0,5163.0,2.433333333333333
4228-zgyuw,1.0,male,0,0,0,4,1,yes,fiber optic,no,yes,no,no,no,yes,month-to-month,1,electronic check,90.05,368.1,3.0016666666666665
4229-czmll,1.0,male,0,0,0,6,1,yes,fiber optic,no,no,no,no,no,no,month-to-month,1,electronic check,74.9,469.8,2.496666666666667
4231-lzuym,0.0,female,0,1,0,72,1,yes,no,no,no,no,no,no,no,two year,0,bank transfer (automatic),25.65,1887.0,0.855
4232-jgkiy,0.0,male,0,0,0,1,1,no,no,no,no,no,no,no,no,month-to-month,0,electronic check,19.2,19.2,0.64
4234-xtnea,0.0,male,0,0,0,2,1,no,fiber optic,no,no,no,no,yes,no,month-to-month,1,electronic check,79.95,174.45,2.665
4236-ujpwo,0.0,female,0,0,0,2,0,no phone service,dsl,no,no,no,no,no,no,month-to-month,0,electronic check,24.5,46.4,0.8166666666666667
4236-xpxav,1.0,female,0,1,1,5,1,no,fiber optic,no,yes,no,yes,yes,yes,month-to-month,1,mailed check,99.15,465.05,3.305
4237-clsmm,0.0,male,0,1,0,2,1,no,no,no,no,no,no,no,no,month-to-month,0,mailed check,20.0,38.0,0.6666666666666666
4237-rlaqd,1.0,male,0,0,0,1,1,no,dsl,no,no,no,no,no,no,month-to-month,1,mailed check,45.85,45.85,1.5283333333333333
4238-hfhsn,0.0,male,1,1,0,61,1,yes,fiber optic,no,yes,no,no,no,no,month-to-month,1,electronic check,82.15,4904.85,2.7383333333333337
4238-jsswh,0.0,female,1,1,0,35,1,yes,fiber optic,no,no,yes,no,yes,yes,month-to-month,0,bank transfer (automatic),102.05,3452.55,3.4016666666666664
4248-hcetz,1.0,male,1,1,0,30,1,no,fiber optic,no,yes,yes,no,no,no,month-to-month,1,mailed check,79.65,2365.15,2.6550000000000002
4248-qpavc,1.0,female,1,1,0,17,1,yes,fiber optic,yes,no,yes,no,no,no,month-to-month,1,bank transfer (automatic),85.35,1463.45,2.8449999999999998
4250-fdvou,1.0,female,0,0,0,6,1,no,dsl,yes,yes,no,no,no,no,month-to-month,0,electronic check,56.25,389.1,1.875
4250-qvqru,,male,0,0,1,2,1,no,no,no,no,no,no,no,no,month-to-month,0,mailed check,19.25,48.35,0.6416666666666667
4250-waroz,0.0,male,1,1,1,60,1,yes,fiber optic,yes,yes,no,no,no,yes,month-to-month,1,electronic check,93.25,5774.55,3.1083333333333334
4250-zbwlv,1.0,male,0,0,0,68,1,yes,fiber optic,no,yes,yes,yes,yes,yes,one year,0,electronic check,108.45,7176.55,3.615
4254-qpede,0.0,female,0,1,0,52,0,no phone service,dsl,yes,yes,yes,yes,yes,yes,two year,0,credit card (automatic),66.25,3330.1,2.2083333333333335
4255-dduou,1.0,female,0,1,1,1,1,no,no,no,no,no,no,no,no,month-to-month,1,mailed check,20.5,20.5,0.6833333333333333
4256-zwtzi,0.0,female,0,0,1,5,1,no,dsl,no,no,no,yes,no,no,month-to-month,1,mailed check,51.0,286.8,1.7
4257-gaesd,0.0,female,0,0,0,6,0,no phone service,dsl,no,no,no,no,yes,yes,month-to-month,0,credit card (automatic),45.0,298.7,1.5
4268-ynahk,,male,0,0,1,33,1,no,no,no,no,no,no,no,no,one year,1,mailed check,20.15,682.15,0.6716666666666666
4273-mbhya,0.0,female,0,0,1,1,1,no,fiber optic,no,no,no,no,yes,yes,month-to-month,1,electronic check,89.35,89.35,2.978333333333333
4274-drsqt,0.0,female,0,0,0,66,1,yes,fiber optic,no,yes,no,no,yes,no,one year,1,bank transfer (automatic),88.9,6000.1,2.9633333333333334
4274-owwyo,1.0,male,0,0,0,1,1,no,fiber optic,no,yes,no,no,no,no,month-to-month,1,electronic check,74.35,74.35,2.478333333333333
4277-bwbml,0.0,male,0,1,1,72,1,no,no,no,no,no,no,no,no,two year,0,bank transfer (automatic),19.95,1322.85,0.6649999999999999
4277-pvran,1.0,female,0,0,0,8,1,no,fiber optic,no,no,no,no,yes,no,month-to-month,1,bank transfer (automatic),80.1,679.3,2.67
4277-udief,0.0,male,0,1,1,24,1,yes,dsl,yes,no,no,yes,yes,yes,month-to-month,0,bank transfer (automatic),81.0,1923.85,2.7
4280-dlshd,0.0,male,0,1,0,8,1,no,dsl,no,yes,yes,no,no,no,month-to-month,1,mailed check,54.75,445.85,1.825
4282-acrxs,0.0,male,1,1,0,38,0,no phone service,dsl,no,no,no,no,no,no,month-to-month,1,electronic check,24.85,955.75,0.8283333333333334
4282-msacw,0.0,male,0,0,0,68,1,yes,fiber optic,yes,yes,yes,yes,yes,yes,one year,1,credit card (automatic),117.2,8035.95,3.9066666666666667
4282-ymkna,1.0,female,0,0,0,9,1,yes,fiber optic,no,no,no,no,no,no,month-to-month,1,electronic check,74.75,706.6,2.4916666666666667
4283-futgf,1.0,male,1,0,0,19,1,yes,fiber optic,no,no,yes,no,no,no,month-to-month,1,electronic check,79.85,1471.75,2.6616666666666666
4283-ivyci,0.0,male,0,0,0,9,1,no,dsl,yes,no,no,yes,no,yes,month-to-month,0,mailed check,64.95,547.8,2.165
4285-gyrqc,1.0,female,0,1,0,7,1,no,fiber optic,no,no,yes,no,yes,no,month-to-month,1,electronic check,86.25,587.1,2.875
4289-dtdkw,1.0,male,0,1,0,40,1,yes,fiber optic,no,yes,no,no,yes,yes,month-to-month,1,electronic check,101.3,4113.1,3.3766666666666665
4290-bsxux,1.0,male,0,1,0,3,1,yes,fiber optic,no,no,no,yes,no,no,month-to-month,1,bank transfer (automatic),79.65,251.75,2.6550000000000002
4290-uzsky,,female,0,0,0,4,1,no,fiber optic,no,no,no,no,yes,no,month-to-month,1,electronic check,79.0,303.15,2.6333333333333333
4291-hpaxl,0.0,male,0,0,1,1,1,no,no,no,no,no,no,no,no,month-to-month,0,mailed check,19.85,19.85,0.6616666666666667
4291-hyebc,0.0,female,1,1,1,28,0,no phone service,dsl,no,yes,no,no,no,yes,one year,1,electronic check,39.1,1096.6,1.3033333333333335
4291-shsbh,0.0,male,0,0,0,7,1,no,fiber optic,no,no,no,no,no,no,month-to-month,1,electronic check,69.55,521.35,2.3183333333333334
4291-tpnfg,0.0,male,0,1,0,72,1,yes,dsl,yes,yes,yes,yes,no,yes,two year,1,bank transfer (automatic),82.3,5980.55,2.743333333333333
4291-yzodp,0.0,female,0,0,1,7,1,no,no,no,no,no,no,no,no,one year,0,mailed check,20.05,96.8,0.6683333333333333
4293-etkap,0.0,female,0,1,1,65,1,yes,dsl,no,yes,no,yes,yes,yes,two year,1,bank transfer (automatic),79.4,5071.9,2.646666666666667
4295-yuret,0.0,female,1,1,1,56,1,no,dsl,yes,no,no,yes,yes,yes,two year,1,credit card (automatic),72.6,4084.35,2.42
4298-oyifc,0.0,male,0,1,0,15,1,yes,fiber optic,no,no,yes,yes,yes,yes,month-to-month,1,electronic check,103.45,1539.8,3.4483333333333333
4299-opxej,0.0,female,0,0,0,56,1,no,no,no,no,no,no,no,no,two year,1,bank transfer (automatic),19.55,1080.55,0.6516666666666667
4299-simns,0.0,male,0,0,0,9,1,yes,fiber optic,yes,no,no,no,no,no,month-to-month,1,electronic check,81.15,784.45,2.705
4301-vvzka,0.0,male,0,1,0,16,1,yes,fiber optic,no,no,no,no,no,no,month-to-month,1,electronic check,75.4,1189.4,2.5133333333333336
4302-zyfel,0.0,male,0,1,1,69,1,no,no,no,no,no,no,no,no,one year,1,credit card (automatic),20.55,1403.1,0.685
4304-tspvk,0.0,female,0,1,0,68,1,yes,fiber optic,yes,yes,yes,yes,yes,yes,two year,0,bank transfer (automatic),114.9,7843.55,3.83
4304-xumgi,0.0,male,1,1,1,50,1,yes,dsl,yes,yes,yes,no,no,yes,two year,1,bank transfer (automatic),75.15,3822.45,2.5050000000000003
4307-ktumw,1.0,male,0,1,0,53,1,yes,fiber optic,yes,no,yes,no,no,yes,month-to-month,0,electronic check,93.9,5029.2,3.1300000000000003
4307-kwmxe,0.0,male,0,0,0,10,0,no phone service,dsl,no,yes,no,yes,no,no,month-to-month,0,electronic check,35.75,389.8,1.1916666666666667
4310-kedtb,0.0,female,0,0,1,26,0,no phone service,dsl,no,no,yes,no,no,no,month-to-month,1,mailed check,29.8,786.5,0.9933333333333334
4311-qttai,0.0,female,0,0,0,16,1,no,no,no,no,no,no,no,no,one year,0,credit card (automatic),19.35,295.55,0.645
4312-gvynh,0.0,female,0,1,0,70,0,no phone service,dsl,yes,no,yes,yes,no,yes,two year,1,bank transfer (automatic),49.85,3370.2,1.6616666666666666
4312-kfrxn,0.0,male,0,1,0,72,1,yes,no,no,no,no,no,no,no,two year,0,mailed check,25.4,1710.9,0.8466666666666666
4315-murbd,1.0,female,0,0,0,12,1,no,fiber optic,yes,no,no,yes,yes,yes,month-to-month,1,bank transfer (automatic),98.9,1120.95,3.296666666666667
4316-xcslj,0.0,male,0,0,1,17,1,no,dsl,yes,no,no,no,no,no,month-to-month,1,mailed check,50.3,846.8,1.6766666666666665
4317-vteoa,1.0,male,0,0,0,1,1,no,dsl,no,yes,no,no,no,no,month-to-month,1,electronic check,50.75,50.75,1.6916666666666667
4318-rajvy,0.0,female,0,0,0,10,1,no,no,no,no,no,no,no,no,one year,1,mailed check,19.8,198.25,0.66
4320-qmlla,0.0,male,0,0,0,7,1,no,dsl,no,no,no,no,yes,no,month-to-month,0,mailed check,54.85,370.4,1.8283333333333334
4322-rcymt,1.0,male,0,1,1,68,1,yes,dsl,no,yes,yes,yes,no,yes,one year,1,bank transfer (automatic),75.8,5293.95,2.5266666666666664
4323-elyyb,0.0,male,0,1,1,13,1,no,no,no,no,no,no,no,no,one year,0,mailed check,20.0,218.55,0.6666666666666666
4323-ohfow,0.0,female,1,1,0,70,1,yes,fiber optic,no,yes,no,yes,yes,yes,one year,1,bank transfer (automatic),105.55,7195.35,3.518333333333333
4323-sadqs,1.0,male,0,1,1,7,0,no phone service,dsl,yes,no,no,yes,no,no,month-to-month,1,electronic check,34.5,279.25,1.15
4324-ahjks,0.0,female,0,0,0,5,1,no,dsl,yes,no,yes,no,no,no,month-to-month,0,credit card (automatic),55.8,300.4,1.8599999999999999
4324-bzckl,0.0,female,0,1,1,10,1,no,dsl,no,yes,yes,no,no,no,month-to-month,1,mailed check,55.55,551.3,1.8516666666666666
4325-nfskc,1.0,male,1,0,0,19,1,yes,fiber optic,yes,no,no,no,yes,no,month-to-month,1,electronic check,90.6,1660.0,3.02
4328-vufwd,0.0,female,0,0,0,39,1,no,dsl,no,no,no,yes,no,yes,one year,0,electronic check,59.3,2209.15,1.9766666666666666
4329-ypddq,0.0,male,0,0,0,20,1,no,fiber optic,yes,yes,yes,yes,yes,yes,month-to-month,1,bank transfer (automatic),108.2,2203.7,3.606666666666667
4332-muoez,0.0,male,1,1,1,20,1,no,fiber optic,yes,no,yes,yes,no,yes,one year,0,credit card (automatic),94.3,1818.3,3.143333333333333
4334-howrp,0.0,male,1,1,0,72,0,no phone service,dsl,yes,yes,yes,yes,yes,yes,two year,1,credit card (automatic),64.95,4546.0,2.165
4335-bsmjs,0.0,female,0,0,0,62,1,yes,no,no,no,no,no,no,no,two year,1,credit card (automatic),25.8,1563.95,0.86
4335-upjsi,0.0,female,0,0,1,24,1,no,no,no,no,no,no,no,no,two year,0,mailed check,19.75,498.1,0.6583333333333333
4338-eycer,0.0,male,0,1,0,21,1,no,dsl,no,no,no,no,yes,no,month-to-month,0,bank transfer (automatic),54.6,1125.2,1.82
4342-hentk,1.0,female,1,0,0,2,1,no,fiber optic,no,no,no,no,no,no,month-to-month,1,electronic check,70.65,142.35,2.355
4342-hfxws,0.0,female,0,1,1,48,1,no,dsl,yes,no,yes,yes,yes,no,one year,0,bank transfer (automatic),69.7,3023.65,2.3233333333333333
4343-ejvqb,0.0,male,0,0,0,7,1,no,fiber optic,yes,no,no,no,no,no,month-to-month,0,mailed check,74.35,533.6,2.478333333333333
4349-gfqhk,1.0,male,0,0,0,1,1,yes,dsl,no,no,yes,no,no,no,month-to-month,0,electronic check,54.35,54.35,1.8116666666666668
4350-ztlpi,0.0,female,0,1,0,53,1,yes,fiber optic,no,yes,yes,yes,yes,yes,one year,1,bank transfer (automatic),108.95,5718.2,3.631666666666667
4351-qlcsu,1.0,female,0,0,0,1,1,no,dsl,no,no,no,no,yes,no,month-to-month,1,credit card (automatic),55.0,55.0,1.8333333333333333
4353-hyojd,0.0,female,0,1,1,27,1,no,dsl,no,yes,no,no,no,no,month-to-month,0,mailed check,49.85,1336.15,1.6616666666666666
4355-cvpvs,0.0,female,0,1,1,56,1,no,fiber optic,no,no,no,no,yes,yes,one year,0,bank transfer (automatic),88.9,4968.0,2.9633333333333334
4355-hbjhh,1.0,male,0,1,1,67,1,yes,dsl,yes,no,yes,no,yes,yes,two year,1,electronic check,79.7,5293.4,2.6566666666666667
4359-innwn,0.0,female,0,0,0,17,1,no,no,no,no,no,no,no,no,one year,0,credit card (automatic),20.05,337.9,0.6683333333333333
4360-pnrqb,0.0,male,0,0,0,18,1,yes,fiber optic,no,no,no,no,no,no,month-to-month,1,bank transfer (automatic),75.6,1395.05,2.52
4360-qrave,0.0,male,1,0,0,37,0,no phone service,dsl,no,yes,yes,no,no,no,month-to-month,0,electronic check,36.65,1315.0,1.2216666666666667
4361-bkaxe,1.0,female,0,0,0,41,1,yes,fiber optic,yes,yes,yes,yes,yes,yes,month-to-month,1,bank transfer (automatic),114.5,4527.45,3.816666666666667
4361-febgn,0.0,male,0,0,0,48,1,no,no,no,no,no,no,no,no,two year,0,credit card (automatic),20.15,982.95,0.6716666666666666
4361-jeivl,1.0,male,0,0,1,1,1,no,dsl,no,no,no,no,no,no,month-to-month,1,electronic check,44.4,44.4,1.48
4365-msdyn,0.0,male,0,1,0,8,1,no,no,no,no,no,no,no,no,month-to-month,1,bank transfer (automatic),19.55,161.15,0.6516666666666667
4366-ctouz,0.0,female,0,0,0,50,1,no,fiber optic,no,yes,no,yes,yes,yes,two year,1,mailed check,100.2,5038.45,3.3400000000000003
4367-nhwmm,0.0,female,0,0,0,1,0,no phone service,dsl,no,no,no,no,no,no,month-to-month,1,mailed check,24.9,24.9,0.83
4367-nuyao,0.0,male,0,1,1,0,1,yes,no,no,no,no,no,no,no,two year,0,mailed check,25.75,2280.6342130650496,0.8583333333333333
4369-htuif,1.0,male,1,0,0,6,1,no,fiber optic,yes,no,no,no,yes,no,month-to-month,1,bank transfer (automatic),85.15,503.6,2.8383333333333334
4369-nyscf,0.0,male,0,0,0,56,1,no,dsl,no,yes,no,yes,yes,yes,one year,1,bank transfer (automatic),75.75,4284.65,2.525
4373-mavjg,1.0,female,0,1,1,14,1,yes,fiber optic,no,yes,no,no,no,yes,month-to-month,1,bank transfer (automatic),90.9,1259.0,3.0300000000000002
4373-vvhql,0.0,male,0,0,0,1,1,no,dsl,no,no,no,no,no,no,month-to-month,1,electronic check,44.75,44.75,1.4916666666666667
4374-ymusq,0.0,male,0,0,0,34,1,yes,fiber optic,yes,yes,yes,yes,yes,yes,one year,0,credit card (automatic),116.25,3899.05,3.875
4376-kfvrs,0.0,male,0,1,1,72,1,yes,fiber optic,yes,yes,yes,yes,yes,yes,two year,1,credit card (automatic),114.05,8468.2,3.8016666666666667
4377-vdhyi,0.0,male,0,1,1,32,1,no,fiber optic,yes,yes,no,no,no,yes,one year,1,electronic check,90.8,3023.85,3.0266666666666664
4378-bzyfp,0.0,male,0,0,0,17,1,no,no,no,no,no,no,no,no,one year,1,mailed check,20.5,365.8,0.6833333333333333
4378-mypgo,0.0,male,0,1,1,68,1,no,fiber optic,yes,yes,yes,no,yes,yes,two year,1,bank transfer (automatic),105.25,7173.15,3.5083333333333333
4381-mhqdc,0.0,female,0,0,0,47,1,yes,dsl,yes,no,yes,yes,no,no,two year,1,mailed check,65.0,2879.9,2.1666666666666665
4385-gzqxv,1.0,female,1,0,0,16,1,no,fiber optic,no,no,no,yes,yes,yes,month-to-month,1,electronic check,94.45,1511.2,3.1483333333333334
4385-zkvnw,0.0,male,0,1,1,44,1,no,dsl,no,yes,no,yes,no,no,month-to-month,1,bank transfer (automatic),54.9,2549.1,1.8299999999999998
4389-uefcz,0.0,female,0,1,0,72,1,yes,fiber optic,yes,no,yes,no,yes,yes,two year,1,electronic check,105.5,7544.0,3.5166666666666666
4390-kyulv,1.0,male,0,1,0,3,1,no,no,no,no,no,no,no,no,month-to-month,1,credit card (automatic),20.55,51.15,0.685
4391-lnrxk,0.0,male,0,0,0,22,1,no,fiber optic,no,yes,yes,yes,no,yes,month-to-month,1,bank transfer (automatic),94.95,2142.8,3.165
4391-reshn,1.0,male,0,0,0,23,1,yes,fiber optic,no,no,yes,yes,yes,yes,month-to-month,1,mailed check,104.05,2470.1,3.4683333333333333
4393-geadv,0.0,male,0,1,1,70,1,yes,fiber optic,yes,yes,yes,yes,yes,yes,two year,0,credit card (automatic),114.75,7842.3,3.825
4393-obcrr,0.0,female,0,0,0,3,1,no,no,no,no,no,no,no,no,one year,0,mailed check,20.25,71.2,0.675
4393-rycre,0.0,male,0,0,0,44,1,no,fiber optic,yes,yes,yes,no,yes,yes,one year,1,electronic check,106.05,4510.8,3.5349999999999997
4395-pzmsn,0.0,male,1,0,0,5,1,no,fiber optic,no,yes,no,no,no,yes,month-to-month,1,electronic check,85.55,408.5,2.8516666666666666
4396-klseh,0.0,male,0,0,0,4,1,no,no,no,no,no,no,no,no,month-to-month,1,electronic check,19.85,63.0,0.6616666666666667
4397-frlta,0.0,female,0,0,0,4,1,no,no,no,no,no,no,no,no,month-to-month,0,mailed check,20.15,84.5,0.6716666666666666
4398-hscjh,1.0,female,0,0,0,3,1,yes,dsl,no,no,no,yes,yes,no,month-to-month,1,electronic check,63.6,155.65,2.12
4402-ftbxc,0.0,male,0,0,0,54,1,no,fiber optic,yes,no,yes,no,yes,no,month-to-month,0,mailed check,89.8,4667.0,2.993333333333333
4403-bwpay,0.0,male,0,0,0,14,1,yes,no,no,no,no,no,no,no,one year,1,credit card (automatic),24.8,321.7,0.8266666666666667
4404-hibdj,1.0,female,0,0,0,25,1,no,dsl,yes,yes,yes,yes,yes,no,one year,0,mailed check,74.3,1863.8,2.4766666666666666
4412-yltkf,1.0,female,1,0,0,27,1,yes,fiber optic,no,no,yes,no,no,no,month-to-month,1,electronic check,78.05,2135.5,2.6016666666666666
4415-ijztp,1.0,female,0,0,0,1,1,yes,fiber optic,no,no,no,no,no,no,month-to-month,1,electronic check,74.5,74.5,2.4833333333333334
4415-wngvr,0.0,female,1,1,0,12,1,no,dsl,yes,no,yes,yes,yes,yes,one year,1,electronic check,79.2,943.85,2.64
4418-lzmsv,0.0,male,0,1,1,13,1,no,dsl,no,yes,yes,yes,no,no,month-to-month,0,bank transfer (automatic),61.8,750.1,2.06
4419-ujmus,0.0,male,0,1,1,69,1,yes,fiber optic,no,no,no,yes,yes,yes,two year,1,electronic check,99.35,6856.45,3.3116666666666665
4422-qvija,0.0,female,0,0,1,35,1,yes,dsl,no,no,no,no,no,no,month-to-month,0,mailed check,50.15,1655.35,1.6716666666666666
4423-jwzjn,0.0,male,0,1,1,64,1,yes,fiber optic,no,no,yes,no,no,yes,one year,0,credit card (automatic),90.25,5629.15,3.0083333333333333
4423-ylhdv,1.0,female,0,1,0,21,1,yes,fiber optic,yes,no,yes,no,yes,yes,month-to-month,1,bank transfer (automatic),104.4,2200.25,3.48
4424-tkopw,1.0,male,1,0,0,2,1,yes,fiber optic,no,no,no,no,yes,yes,month-to-month,1,electronic check,93.85,196.75,3.128333333333333
4425-owhwb,0.0,female,0,0,0,20,1,no,no,no,no,no,no,no,no,one year,1,credit card (automatic),19.35,433.75,0.645
4429-wygfr,0.0,male,0,0,0,26,1,no,dsl,no,no,no,yes,no,no,month-to-month,0,bank transfer (automatic),49.15,1237.3,1.6383333333333332
4430-uzipo,1.0,male,0,0,0,3,0,no phone service,dsl,no,yes,no,yes,no,no,month-to-month,1,mailed check,36.85,108.7,1.2283333333333333
4430-yhxgg,0.0,female,0,0,1,4,1,yes,no,no,no,no,no,no,no,month-to-month,1,mailed check,25.45,84.2,0.8483333333333333
4431-edmiq,0.0,female,0,1,1,7,1,no,dsl,yes,yes,yes,yes,yes,no,month-to-month,1,electronic check,75.7,554.05,2.5233333333333334
4432-adrlb,1.0,male,0,0,0,2,1,no,dsl,no,no,no,no,no,no,month-to-month,0,mailed check,44.65,74.9,1.4883333333333333
4433-jcgcg,1.0,male,1,1,0,46,1,yes,fiber optic,no,no,yes,no,yes,yes,month-to-month,1,electronic check,101.0,4680.05,3.3666666666666667
